id,label
238,LOREE'S FACE FALL UNDER HIS BROODING DAYS
239,I AM SURE ON A CANDRE HELPS YOU WILL STAY ON HERE SHE MURMURED
240,I DON'T WANT TO STAND AROUND M MAGON
241,I WANT TO BE DOING SOMETHING ON MY OWN ACCOUNT
242,SOMETIMES I DON'T WANT TO DO ANYTHING AT ALL AND SOMETIMES I WANT TO FOOL THE FOURTH CORNERS OF A DIVIDE TOGETHER HE THREW OUT HIS ARM AND BROUGHT ITS BACK WITH A JERK SO LIKE A TABLE CLOTH
243,I DIFT TIRED OF SEEING MAN AND HORSES GOING UP BUN DOWN OF FLUNDOWN
244,I WITH YOU WEREN'T SO REFISH AND DIDN'T GET SO WORKED UP OVERTHINGS SHE SAID SADLY
245,THANK YOU HE RETURNED TO SHORTLY
246,AND YOU NEVER USE TO BE CROSS TO ME
247,I CAN'T PLAY WITH HE WOULD LIKE A LITTLE BOY ANY MORE HE SAID SLOWLY THAT'S WHAT YOU MISS MERRY
248,BUT A MHILL TIT I UNDERSTAND IN ALL OUR PUT A TIMES ARE OVER WE CAN NEVER DO NICE THING TOGETHER ANY MORE
249,AND ANYHOW THERE'S NOTHING TO UNDERSTAND
250,THAT MORE OF LAST IT WILL GO AWAY AND THINGS WILL BE TUSTAS THEY USED TO
251,I PRAY FOR YOU BUT THAT'S NOT THE SAME AS IF YOU PRAYED YOURSELF
252,I CAN'T PRAY TO HAVE THE THINGS I WANT HE SAID SLOWLY AND I WON'T PRAY NOT TO HAVE THEM NOT TO FIND DAMP FOR IT
253,BEN ALL OUR GUIDE IMS ARE OVER
254,SETTERDAY AUGUST FIFTEEN THE SEA UNBROKEN ALL ROUND NO LAND IN SIGHT
255,THE ARISET SEEMS EXTREMELY DISTANT
256,ALL MY DANGER AND SUFFERINGS WERE NEEDED TO STRUCK A SPARK OF HUMAN FEELING OUT OF HIM BUT NOW THAT I AM WELL HIS NATURE HAS RESUMED ITS SWAY
257,YOU SEEM AN ANXIOUS MY UNCLE I SAID SEEN AHAM CONTINUALLY WITH HIS GLASS TO HIS EYE HANXIOUS
258,ONE MIGHT BE WOULD LESS REASON THAT NOW
259,I AM NOT COMPLAITING THAT THE RATEST SLOW BUT THAT THE SEAT IS SO WIDE
260,WE ARE WASN'T TIME AND THE FECT IS I HAVE NOT COME ALL THIS WAY TO TAKE A LITTLE SAIL UPON PUNNED ON A RAFT
261,HE CALLED THE SEA UPON AND OUR LONG WAGE TAKING A LITTLE SAIL
262,THEREFORE DON'T TALK TO ME ABOUT VIEWS AND PROSPECTS
263,I TAKE THIS IS MY ANSWER AND I LEAVE THE PROFESSOR TO BUT HIS LIPS WITH IMPATIENCE
264,SUNDAY AUGUST SIXTEEN
265,NOTHING KNEW WHETHER UNCHANGED THE WIND FRESH ITS
266,BUT THERE SEEMED NO REASON OF FEAR
267,THE SHADOW OF THE WRAT WAS CLEARLY OUTLARED UPON THE SURFACE OF THE WAVES
268,TRULY THE SEA IS OF INFINITE WITH
269,TO MUST BE AS WIDE AS THE MEDIZERRANEA OR THE YALANTIC AND WHY HOT
270,THESE THOUGHTS AGITATED ME ALL DAY IN MY IMAGINATION SCARCELY CALMED DOWN AFTER SEVERAL HOUR ASLEEP
271,I SHUDDER AS I RECALL THESE MOSTERS TO MY REMEMBRANCE
272,I SAW AT THE HAMBERED MUSIC OF THE SKELETON OF ONE OF THESE CREATURES THIRTY FEET IN LEAF
273,I SUPPOSE PROFESSOR LEADEN BROCK WAS OF MY OPINION TO AND EVEN SHARED MY FEARS FOR AFTER HAVING EXAMINED THE PICK HIS EYES TRAVERSED OCEAN FROM SIDE TO SIDE
274,THEOR'S DAY AUGUST EIGHTEENTH
275,DUARING HIS WATCH I SLEPT
276,TWO HOURS AFTER WAS A TERRIBLE SHOCKER WOLL ME
277,THE WRAP WAS HEAVED UP ON A WATERY MOUNTAIN AT PITCHED DOWN AGAIN AT A DISTANCE OF TWENTY FATHOMS
278,THERE'S A WHALE A WELL CRIED THE PROFESSOR
279,FLIGHT WAS OUT OF THE QUESTION OUT THE REPTILES ROSE THEY WILLED AROUND OUR LITTLE RAFT WITH A RAPIDITY GREATER THAN THAT OF EXPRESSED TRANHATES
280,TWO MONSTERS ONLY RECREATING ALL THIS COMMOTION AND BEFORE MY EYES ARE TO REPTHOUSE OF THE PRIMITIVE WORLD
281,I CAN DISTINGUISH THE EYE OF ICTHEASSURUS GLOWING LIKE A RED HOT CO AND AS LARGE AS A MAN'S HEAD
282,ITS JAWS ENORMOUS AND ACCORDING NATURALIST IT ARENED WITH NO LESS THAN BORN HUNRID AND EIGHTY TWO TEETH
283,THOSE HUGE CREATURES ATTACKED EACH OTHER WITH A GREATEST ANIMOSITY
284,SUDDENLY THE EIGHT THE ASSORIUS AND THE PLECIA SURUS DISAPPEAR BELOW LEAVING A WARPOLE EDDY IN THE WATER
285,AS FOR THE IFTTHE ASSURIS HAS HE RETURNED WHO SUBMERING CABIN
286,THE WARNS BECOME LOST IN THE DISTANCE
287,THE WEATHER IF WE MAY USE THE TERROR WILL CHANGE BEFORE LAW
288,THE ATMOSPHEREST CHARK WITH VAPOURS PERVADED WITH THE ELECTRICITY GENERATED BY THE AVAPRETION OF SALING WATERS
289,THE ELECTURED LIGHT CAN SCARCELY PENETRATE THE DANCE CURREN WHICH IS DROPPED OVER THE THEATRE ON WHICH THE BATTLE OF THE ELEANONS IS ABOUT TO BE WAGED
290,THE AIR IS HEAVY THE SEA IS CALM
291,FROM TIME TIME A FLEECY TUFT OF MISS WE YET SOME GLEAMING LIGHT LEFT UPON IT DROPS DOWN UPON THE DENCE FOUR OF GRAY AND LOSES ITSELF IN THE OPEAK AND IMPENETRABLE MASS
292,THE ATMOSPHERE AS EVIDENTLY CHARGED IN SIR CHARGE WITH LECTURICITY
293,THE WIND NEVER LOLES BUT TO ACQUIRE INCREASE STRENGTH THE VAST BANK OF HEAVY CLOUDS IS A HUGE RESEPARE OF FEARFUL WINDE GUESTS IN RUSHING STORMS
294,THERE'S A HEAVY STORM COMING ON I CRIED POINTING TOWARDS THE CORIZON
295,THOSE CLOUDS SEEM AS IF THEY WERE GOING A CRUSHED THE SEA
296,ON THE MAST ALREADY I SEE THE LIGHT PLAY OF A LAMINOUS SENITIBLE'S FIRE THE OUSTRICT SILL CATCHES NOT A BREATH OF WIND AND HANGS LIKE HEAT OF LAD
297,BUT IF WE HAVE NOW CEASED TO ADVANCE WHY DO WE YET LEAVE THAT SAIL LOOSE WHICH AT THE FIRST SHOCK OF A TEMPEST MAY CAPSIZE US IN A MOMENT
298,THAT WILL BE THE SAFEST NO NO NOTHER
299,THE POWD OF VAPOURS CONTENTS IN A WATER AND THE AIR PUT IN THE VIOLENT ACTION TO SUPPLY THE BACK HIM LEFT BY THE CONDENSATION OF THE MIST ROUSES ITSELF INTO A WHIRLWIND
300,HARN STIRS NOT
301,FROM THE UNDER SURFACE OF THE CLOUDS THEIR CONTINUAL ADMISSIONS OF LURID LIGHT THE LECTURED MATTER IS AN CONTINUAL EVOLUTION FROM THEIR COMPONENT MOLICULES THE GASIOUS ELEMENTS OF THE AIR HE TO BE SLAIGHT WITH MOISTURE FOR INNERMABLE COLUMNS OF WIRE RUSH UPWARDS INTO THE AIR AND FALL BACK AGAIN IN WHITE FOAM
302,I REFERRED THE THEMOMETER IT IN ICATES THE FIGURE IS OBLITERATED
303,IS THE ATMOSPHERE CONDITION HAVING ONCE REACHED DISTENSITY TO BECOME FINAL
304,THE WRATH BEARS ON STILL TO THE SOUTH EAST
305,AT NOON THE VALANCE OF THE STORM REDOUBLES
306,HE CHIVES IS LASHED IS SOME PART OF THE RAFT
307,THE WAVES RISE ABOVE OUR HEADS
308,THEY SEEMED TO BEAT WE ARE LOST BUT I AM NOT SURE
309,HE NAUGHTS HIS CONSENT
310,THE FAR BALL HALF OF IT WHY HALF AZZURE BLUE AND THE SIZE OF A TEN IT SHILL MOVED SOLELY ABOUT THE RAFT BUT REVOLVING ON ITS OWN AXIS WITH ASTONISHING VEHILOCITY AS IF WHIPPED ROUND BY THE FORCE OF THE WHIRLWIND
311,HERE IT COMES THEIR ICLIDES NOW IT IS UP THE RAGGED STUP OF THE MAST THAT'S IT LIGHTLY LEAVES ON THE PROVISION BAY DESTANDS WITH A LIGHT BOUND AND JUST SKIMS THE POWDER MAGAZIE HORRIBLE
312,WE SHALL BE BLOWN UP BUT NO THE DAZZLING DISK OF MYSTERIOUS LIGHT NIMBLY LEAPS ASIDE IT APPROACHES HARNS WHO FIXES HIS BLUE EYE UPON ITS SETILE IT THREAD IS THE HEAD OF MY UNCLE WHO FALLS UPON HIS KNEES WITH HIS HEAD DOWN TO AVOID IT
313,A SUFFOCATING SMELL OF NIGHT YOU TED FILLS THE AIR A ENTERS THE THROAT IT FILLS THE LONGS
314,WE SUFFER STIFLING PAINS
315,AND HOW ODD THE DIRECTIONS WILL LOOK
316,POOR ALICE
317,IT WAS THE WHITE RABBIT RETURNING SPLENDIDLY DRESSED THE PAIR OF WHITE KID GLOVES IN ONE HEAD AND A LARGE FRAN IN THE OTHER HE CAN TROTTING ABONE IN A GREAT HURRY MUTTERING TO HIMSELF AS HE CAME OH THE DUTCHES THE DUCHESS
318,OH WHAT SHE BE SAVAGE IF I'VE KEPT HER WAITING
319,ALICE TO COKE THE FAN AND GLOVES AND AS THE WHOLE WAS VERY HOT SHE KEPT FANNING HERSELF ALL THE TIME SHE WENT ON TALKING DO YOU DEAR HOW QUEER EVERYTHING IS TO DAY
320,AND YESTERDAY THINKS WENT ON JUST AS USUAL
321,I'M WONDERFUL I'VE BEEN CHANGED IN THE NIGHT
322,I ALMOST THINK I CAN REMEMBER FEELING OF A LITTLE DIFFERENT
323,I'LL TRY IF I KNOW ALL THE THINGS I USED TO KNOW
324,I SHALL NEVER DID TO TWENTY AT THAT RIGHT
325,HOW CHEERFULLY HE SEEMED TO GRIN HOW NEATLY SPREAD HIS CAUSE AND WELCOME LITTLE FISHES IN WITH GENTLY SMILING JOLS
326,NO I'M MADE IT MY MIND ABOUT IT IF I'M MABEL ALSO SAY DOWN HERE
327,KITL'BE NO USE THEIR PUTTING THEIR HEADS DOWN AND SAINT COME UP A GIM DEAR
328,I'M SO VERY TIRED BEING ALL ABOUND HERE
329,AND I DECLARE IT'S TOO BAD THAT IT IS
330,I WE SHALL HADN'T CRIED SO MUCH SAID ALICE AS SHE SWIM ABOUT TRYING TO FIND HER WAY OUT
331,I SHALL BE PLENISHED FORT NOW I SUPPOSE BY BEING DROWNED IN MY OWN TEARS
332,THAT WE'LL BE A QUEER THING TO BE SURE
333,I AM VERY TARD OF SWIMMING ABOUT HERE O MOUSE
334,CRIED ALICE AGAIN FOR THIS TIME THE MOUSE WAS BRISTLING ALL OVER AND SHE FELT CERTAIN IT MUST BE REALLY OFFENDED
335,WE WON'T TALK ABOUT HER ANY MORE IF HE'D RATHER NOT WE INDEED
336,OUT IN THE WOODS STOOD A NICE LITTLE FIRTRE
337,THE PLACE HE HAD WAS A VERY GOOD ONE THE SUN SHONE ON HIM AS TO FRESH AIR THERE WAS ENOUGH OF THAT AND ROUND HIM GREW MANY LARGE SIZED COMRADES PINE MISSUS WELL AS FURS
338,HE DID NOT THINK OF THE WARM SON AND OF THE FRESH AIR HE DID NOT CARE FOR THE LITTLE COTTAGE CHILDREN THAT RAN ABOUT AND PRATTLED WHEN THEY WERE IN THE WOODS LOOKING FOR WILD STRAWBERRIES
339,BUT THIS WAS WHAT THE TREE COULD NOT BEAR TO HEAR
340,IN WINTER WHEN THE SNOW LAY LITTERING ON THE GROUND A HAIR WOULD OFTEN COME LEAPING ALONG AND JUNC RIGHT OVER THE LITTLE TREE
341,OH THAT MADE HIM SO ANGRY
342,TO GROW AND GROW TO GET OLD TER AND BEAT HALL THOUGHT THE TREE THAT AFTER ALL IS THE MOST STOMALIGHT FOOL THING IN THE WORLD
343,IN AUTUMN WHO WOULD CUT HERS ALWAYS CAME AND FELT SOME OF THE LARGEST TREES
344,THIS HAPPENED EVERY YEAR AND THE YOUNG FIR TREE THAT HAD NOW GROWN TO A VERY COMELY SIZE TREMBLED AT THE SIGHT FOR THE MAGNIFICENT GREAT TREES FELL TO THE EARTH WITH NOISE AND CRACKY THE BRANCHES WERE LOCKED OFF AND THE TREES LOOKED LONG AND BEAR THEY WERE HARDLY TO BE RECOGNIZED AND THEN THEY WERE LAID IN CARPS AND THEN THEY WERE LAID IN CARPS AND THEN THEY WERE LAID IN CARPS AND THEN THEY WERE LAID IN CARPS AND THEN THEY WERE LAID IN CARPS AND THEN THEY WERE LAID IN CARPS AND THEN THEY WERE LAID IN CARPS AND THEN THEY WERE LAID IN CARPS AND THEN THEY WERE LAID IN CARPS AND THEN THEY WERE LA
345,HAVE YOU NOT MIT THE MACKNEY WOULD
346,REJOYCE AND BY GROWTH SAID THE SUNBEAMS
347,AND THEN WHAT HAPPENS THEN
348,I WOULD FAIN NO IF I AM DESTINED FOR SO GLORIOUS A CAREER CRIED THE TREE REJOICING
349,I AM NOW TALL IN MY BRANCHES SPREAD LIKE THE OTHERS THAT WERE CARRIED OFF LAST YEAR OH
350,WHERE I BUT ALREADY ON THE CARDS
351,WHERE I AND THE WOMAN ROOM WITH ALL THE SPLENDOUR IN MAGNIFICENCE
352,YES AND SOMETHING BECKER SOMETHING STILL GREGNDOR WILL SURELY FOLLOW OR WHEREFORE SHOULD THEY BUST ORNAMENT ME
353,SOMETHING BETTER SOMETHING STILL GRANDEUR MUST FOLLOW BUT WHAT
354,WE CHOICE IN ARE PRESENCE SAID THE AIR AND THE SUNLIGHT
355,RED JOYCE IN MY OWN FRESH YOU
356,BUT THE TREE DID NOT REJOICE AT ALL HE GREW AND GREW AND WAS GREEN BOTH WINTER AND SUMMER
357,AND TOWARDS CHRISTMAS HE WAS ONE OF THE FIRST THAT WAS CUT DOWN
358,THE AXE STRUCK DEEP INTO THE VERY PITH THE TREE FELT IN THE EARTH WITH A SIGH HE FELT A PANG AND WAS LIKE A SWOON HE COULD NOT THINK OF HAPPINESS BUT HE WAS SORROWFUL AT BEING SEPARATED FROM HIS HOME FROM THE PLACE WHERE HE HAD SPRUNG UP
359,HE WELL KNEW THAT HE SHOULD NEVER SEE HIS DEAR OLD COMRADES A LITTLE BUSHES AND FLOWERS AROUND TO MANY MORE PERHAPS NOT EVEN THE BIRDS
360,THE DEPARTURE WAS NOT AT ALL AGREEABLE
361,THE TREE ONLY CAME TO HIMSELF WHEN HE WAS UNLOADED IN A COURTYARD WITH THE OTHER TREES AND HEARD A MAN SAY THAT ONE IS SPLENDID WE DON'T WANT THE OTHERS
362,THERE ARE TWO WERE LARGE EASY CHAIRS SILKEN SOFAS LARGE TABLES FULL OF PICTURE BOOKS AND FULL OF TOYS WITH HUNDREDS INTO HUNDREDS OF CROWNS AT LEAST THE CHILDREN SAID SO
363,THE SERVANTS AS WELL AS THE YOUNG LADIES DECORATED IT
364,THIS EVENING THEY ALL SAID
365,HOW IT WILL SHINE THIS EVENING
366,PERHAPS THE OTHER TREES FROM THE FORESTS WILL CONTAL GOOD ME
367,IT PLAYSD UP FAMOUSLY HELP HELP
368,CRIED THE YOUNG LADIES AND THEY QUICKLY PUT OUT THE FIRE
369,A STORY
370,A STORY CRIED THE CHILDREN DRAWING A LITTLE FAT AND MAN TOWARDS THE TREE
371,BUT I SHALL TELL ONELY ONE STORY
372,H'M I DON'T BE FELL DOWNSTAIRS AND YEAH MARRY THE PRINCESS
373,THAT'S THE WAY OF TWORLD
374,WELL WELL
375,I WON'T TREMBLE TO MORROW THOUGHT THE FIR TREE
376,AND THE WHOLE NIGHT THE TREE STOOD STILL AND IN DEEP THOUGHT
377,IN THE MORNING THE SERVANTS AND THE HOUSE MADE CAME IN
378,BUT THEY DRAGGED HIM OUT OF THE ROOM AND UP THE STAIRS INTO THE LOFT AND HERE IT A DARK ACCORNER WHERE NO DAYLIGHT COULD ENTER THEY LEFT HIM
379,WHAT'S THE MEANING OF THIS BOUGHT THE TREE
380,AND HE LEANED AGAINST THE WALL LOST IN REVERY
381,TIME ENOUGH HAD HE TOO FOR HIS REFLECTIONS FOR DAYS AND NIGHTS PASSED ON AND NOBODY CAME UP AND WHEN AT LAST SOME BUT HE DID COME IT WAS ONLY TO PUT SOME GREAT TRUNKS IN A CORNER OUT OF THE WAY
382,IS NOW A WINTER OUT OF DOORS THOUGHT THE TREE
383,HOW KIND MAN IS AFTER ALL
384,IF DON'T THEY WERE NOT SO DARK HERE IN SO TERRIBLY LONELY
385,SPEAK AND SCRITIC
386,THEY SNUFFED ABOUT THE FIR TREE AND RUSTLED AMONG THE BRANCHES
387,I AM BY NO MEANS OLD SAID THE FIR TREE
388,THERE'S MEDDY A ONE CONSIDERABLY OLDER THAN I AM
389,THEY WERE SO EXTREMELY CURIOUS
390,I KNOW KNOWS SUCH PLACE SAID THE TREE
391,AND THEN HE TOLD ALL ABOUT HIS YOUTH AND THE LITTLE MICE HAD NEVER HEARD THE LIKE BEFORE AND THEY LISTENED AND SAID
392,SAID THE FIRST RY THINKING OVER WHAT HE HAD HIMSELF RELATED
393,YES IN REALITY THOSE WERE HAPPY TIMES
394,WHO IS UNPINK DON'T P  ASKED THE MICE
395,ONLY THAT ONE ANSWERED THE TREE
396,IT IS A VERY STUPID STORY
397,DON'T YOU KNOW ONE ABOUT BICON THAN CAVALCANDOLES CANST JUTHO ANY LODDER STORY IS
398,NO SAID THE TREE
399,THEN GOOD BY SAID THE REPTS AND THEY WENT HOME
400,AT LAST THE LITTLE MICE STAYED AWAY ALSO AND THE TREE SIDE AFTER ALL IT WAS VERY PLEASANT WHEN THE SLEEK LITTLE MIGHT SAT ROUND ME AND LISTENED TO WHAT I TOLD THEM
401,NOW THAT TOO WAS OVER
402,WHY ONE MORNING THERE CAME A QUANTITY OF PEOPLE AND SET TO WORK IN THE LOFT
403,THE TRUNKS WERE MOVED THE TREE WAS PULLED OUT AND THROWN RATHER HARD IT IS TRUE DOWN ON THE FLOOR BUT A MAN DREW HIM TOWARDS THE STAIRS WHERE THE DAYLIGHT SHONE
404,BUT IT WAS NOT THE FIR TREE THE BIG MAN'S
405,IT WAS IN A CORNER THAT HE LAY AMONG WEEDS AND NETTLES
406,THE GOLD AND STAR OF TINSEL WAS STILL ON THE TOP OF THE TREE AND GLITTERED IN THE SUNSHINE
407,IN THE COURT YARD SOME OF THE MARRIAGE CHILDREN WERE PLAYING WHO HAD DANCED AT CHRISTMAS ROUND THE FIR TREE AND WERE SO GLAD AT THE SIGHT OF HIM
408,AND THE GARDENER'S BOY SHOPPED THE TREE INTO SMALL PIECES THERE WAS A WHOLE HEAP LYING THERE
409,THE WOOD FLAMED UP SPLENDID LAY UNDER THE LARGE BREWING COPPER AND IT SIGHED SO DEEPLY
410,HOWEVER THAT WAS OVER NOW THE TREE GONE THE STORY HAS AN END
411,ALL IT SET WITHOUT A WORD
412,I SAID THE NEAT THI LOOKS AS CHILDREN DO IN THE NOON SON WITH SOULS THAT TREMBLE THROUGH THEIR HAPPY ISLANDS FROM AN UNFERRED YET PRODICAL INWARD JOY
413,I DID NOT WRONG MYSELF SO BUT I PLACED A WRONG ON THEE
414,WHEN CALLED BEFORE I TOLD HOW HASTILY I DROPPED MY FLOWERS OR BREAK OFF FROM A GAME
415,SHALL I NEVER MISS HOME TALK AND BLESSING AND THE COMMON KITS THAT COMES TO EACH IN TURN NOR COUNTED STRANGE WHEN I LOOK UP TO DRAW ON A NEW RANGE OF WALLS AND FLOORS ANOTHER HOME THAN THIS
416,ALAS I HAVE GRIEVED SO I AM HEART TO LOVE
417,OPEN THY HEART WARITE AND FOLD WITHIN THE WET WEEKNS OF THY DOTH
418,GOOD IT MEAN TO LAST A LOVE SET PENGELESS BETWEEN SORROW AND SORROW
419,NAY AY RATHER THRILL DISTRESSING EVERY LIGHT IT SEEMED TO GILL BEYONWARD PATH AND FEAR TO OVERLEAN A FINGER EVEN
420,AND THOUGH I HAVE GROWN SERENE AND STRONG SINCE THEN I THINK THEY GOT HIS WILL A STILL RENEWABLE FEAR
421,A LUFT O TROTH
422,AND LOVE BE FALTS
423,IF HE TO KEEP ONE OATH MUCH LOSE ONE JOY BY HIS LIFES STAR FOR TOLL
424,SLOW TO WORLD GREETINGS QUICK WITH ITS O LIST WHEN THE ANGEL SPEAK
425,A RING OF AMITHIST I COULD NOT WEAR HERE PLAIN OR TO MY SIGHT THAN THAT FIRST KISS
426,THAT WAS THE CHRISTMA OF LOVE WHICH LOVE'S OWN CROWN WITH SANK TO FINE SWEETNESS DID PERCEIVE THE THIRD UPON MY WITS WAS FOLDED DOWN AND PERFECT PURPLE STATE SINCE WHEN INDEED I HAVE BEEN PROUD AND SAID MY LOVE MY OWN
427,DEAREST TEACH ME SO TO POUR OUT GRATITUDE AS THOU DUST GOOD
428,MUSCLEMANS AND GAY YORDS THROKE KERCHIETS AND A SMILE AND HALF NO RUTH FOR ANY WEEPING
429,BUT THOU ART NOT SUCH A LOVER MIGHT BELOVED
430,THOU CANST WEIGHT THROUGH SORROW IN SICKNESS TO BRING SOULS TO TOUCH AND THINK IT SOON WHEN OTHERS CRY TOO LEAD
431,I THINK ALL WHO HAD LOVED ME IN THEIR HEARTS WITH THANKS AND LOVE FROM MINE
432,OH TO SHOOT MY SOULS FULL MEANING INTO FUTURE YEARS THAT THEY SHOULD OCLAND IN UTTERANCE AND SALUTE LOVE THAT ENDURES FROM LIFE THAT DISAPPEARS
433,THEN I LONG TRIED BY NATURAL OLDS RECEIVED THE COMFORT FAST WHILE BUDDING AT DIE SIGHT TO MY PILGRIM STAFF GAVE OUT GREEN BLEEVES WITH MORNING DEWS IMPEARL
434,I LOVE THEE FREELY AS MEN STRIVE FOR RIGHT I LOVE THE APUREDLY AS THEY TURN FROM PRAISE
435,I LOVED HEE WITH THE PASSION PUT TO USE IN BY OLD GREETS AND WITH MY CHILDHOOD'S FAITH
436,I LOVED THEE WITH A LOVE I SEEMED TO LOSE WITH MY LOST SAINTS I LOVE THEE WITH THE BREATH SMILES TEARS OF ALL MY LIFE AND IF GOD CHOOSE I SHOW BUT LOVE THEE BETTER AFTER DEATH
437,TO FADE AWAY LIKE MORNING BEAUTY FROM HER MORTAL DAY DOWN BY THE RIVER OF A DONNER HER SOFT VOICES HEARD AND THUS HER GENTLE LAMENTATION FALLS LIKE MORNING DO
438,O LIFE OF THIS OUR SPRING
439,WHY FADES THE LOTICE OF THE WATER
440,WHY FATE THESE CHILDREN OF THE SPRING
441,FELL IS LIKE A WATCHERY BOAW AND LIKE APARTING CLOUD LIKE A REFLECTION IN A GLANCE WHIKE SHADOWS IN THE WATCHER LIKE DREAMS OF INFANCE LIKE A SMILE UPON IT IN FINCE FACE
442,LIKE THE DUB'S VOICE LIKE TRANSIENT DAY LIKE A MUSIC IN THE AIR AH
443,AND GENTLE SLEEP THE SLEEP OF DEATH AND JETTILY HEAR THE VOICE OF HIM THAT WALKET IN THE GARDEN IN THE EVENING TIME
444,THE LILY OF THE VALLEY BREATHING IN THE HUMBLE GRASS ANSWERED THE LOVE WE MADE HAD SAID I AVE WATERY WEED AND I AM VERY SMALL IN LOVE TO TWELVE AND LOWLY VIGOLS SO WEAK THE GILDED BUTTERFLY SCARCE PERCHES ON MY HEAD YET I AM VISITED FROM HEAVEN AND EACH MORN OVER ME SPREADS HIS HAND SAYING REJOICE THOU HUMBLE GRASS THOU NEW WORN LILY FLOWER
445,THOU GENTLE MADE OF SILENT VALLEYS AND OF MODEST BROOKS FOR THOU SHALL BE CLOTHED IN THE LIGHT AND FED WITH MORNING MEN TILL SUMMERS HEAT MELTON E BASIDE THE FOUNTAINS AND THE SPRING TO FLOURISH IN ETERNAL VEILS THEY WHY SHOULD FELL COMPLAIN
446,WHY SHOULD A MISTRESS OF THE VEILS OF HAR MATURA SIGH
447,SHE CEASED AND SMILED IN TEARS THEN SAT DOWN IN HER SILVER SHRINE
448,WHICH THOU DUST SCAPTURE ON EVERY LITTLE BLADE OF GRASS THAT SPRINGS REVIVED THE MILKED COW AND TEAMS THE FIRE BREATHING STEED
449,BUT THOU IS LIKE A FAINT CLACK UP KINDLED THAT THE RISING SUN I VANISHED FROM MY PEARLY THRONE AND WHO SHALL FIND MY PLACE
450,AND WHY IS SCATTERS ITS BRIGHT EAUTY THROUGH THE HUMAN AIR
451,DESCEND A LITTLE CLOUD AND HOVER BEFORE THE ICE OF FELL
452,OH LITTLE CLOUD THE VIRGINS I CHARGED THEE TO TELL ME WHY THOU COMPLEANEST NOW WHEN IN ONE HOUR THOU FATE AWAY THEN WE SHALL SEEK THEE BUT NOT FIND AH FELL IS LIKE TO THEE
453,I PASS AWAY YET I COMPLAIN AND NO ONE HEAR'S MY VOICE
454,THE CLOUD THEN SHOWED HIS GOLDEN HEAD IN HIS BRIGHT FORM EMERGED
455,AND FEARST THOU BECAUSE I VANISH AND IT SEEN NO MORE
456,IT IS TOO TEN FULL LIFE TO LOVE TO PEACE AND RAPTURES HOLDLY UNSEEMED ASCENDING WAY MY LIGHT WINGS UPON BALMY FLOWERS AND COURT THE FAIR I DO TO KAKE ME TO HER SHINING TENT THE WEEPING VIRGIN TREMBLING NEELS BEFORE THE RISEN SON
457,TILL WE ARISE LINKED AND A POLD IN BAND IT NEVER PART BUT WALK UNITED BEARING FOOD TO ALL OUR TENDER FLOWERS
458,WITH NOT ALONE NOR OF ITSELF FEAR NOT AND I WILL CALL THE WEAK WORM FROM ITS LOWEY BED AND THOU SHALT HEROD'S VOICE
459,COME FORTHWORM AND THE SILENT VALLEY TO THY PENSIVE QUEEN
460,THAT HELPLESS WORM AROSE AND SAT ON THE WELL EASY LEAF AND THE BRIGHT CLOUDS SAY OLD DEFINED HIS PORTNER IN THE VEIL
461,IMAGE OF WEAKNESS ART DOWN BUT A WORM
462,I SEE THEY WAY HELP WAS THE MINKET WEEPING IN NONTEGOTTES NONE TO CHERISH THEE WITH MOTHER'S SMILES
463,AND SAYS THOU MOTHER OF MY CHILDREN I HAVE LOVED THEE AND I HAVE GIVEN THE A CROWN THAT NONE CAN TAKE AWAY
464,AND LAY ME DOWN IN THY COLD BED AN BELIEF MY SHINING LOT
465,OR AN I HAVE GIFTS AND GRACES SHOWERING FRUITS AND COINTED GOLD
466,WHY A TONGUE IMPRESSED WITH HONEY FROM EVERY WIND
467,WHY AN EAR A WHIRLPOOL FIERCE TO DRAW CREATIONS KIN
468,HE HOPED THERE WOULD BE STOOP FOR DINNER TURNIPS AND CARROTS AND BRUISED POTATOES AND FAT MUTTON PIECES TO BE LATELED OUT IN TOIC PEPPER FLOUR FATTEN'S SAUCE
469,STUFF IT INTO YOU HIS BELLY COUNSELLED HIM
470,AFTER EARLY NIGHTFALL THE YELLOW LAMPS WOULD LIGHT UP HERE AND THERE THE SQUALID QUARTER OF THE BROFFLES
471,ET ARRITY ANY GOOD IN YOUR MIND
472,NUMBER TEN FRESH AND ELLY IS WAITING ON YOU GOOD NIGHT HUSBAND
473,THE MUSIC CAME NEARER AND HE RECALLED THE WORDS THE WORDS OF SHELLY'S FRAGMENT UPON THE MOON WANDERING COMPANIONLESS PALE FOR WEARINESS
474,THE DULL LIGHT FELL MORE FAINTLY UPON THE PAGE WHERE ON ANOTHER REQUATION BEGAN TO UNFOLD ITSELF SLOWLY AND TO SPREAD A BROAD ITS WIDENING TALE
475,A COLD LUCID INDIFFERENCE ARE REIGNED IN HIS SOUL
476,THE CHAOS IN WHICH HIS ARDOR EXTINGUISHED ITSELF WAS A COLD INDIFFERENT KNOWLEDGE OF HIMSELF
477,AT MOST BY AN ALMS GIVEN TO A BEGGAR WHOSE BLESSING HE FLED FROM HE MIGHT HOPE WEARILY TO WIN FOR HIMSELF SOME MEASURE OF ACTUAL GRACE
